query_id,query_text,doc_id,label
q_251,"Lenovo ThinkPad X1 Carbon Gen 12 Premium Business Laptop, 14"" WUXGA IPS Display, Intel Ultra 7 155U, 16GB RAM, 512GB SSD, AI Boost, WiFi 6E, Carbon Fibre Chassis, Military Grade, Windows 11 Pro Lenovo  Intel Core Ultra 5  Black, Silver Integrated  SSD 512 GB ThinkPad X1 Carbon Gen 12 Windows 11 Pro  16 GB 14 Inches",cef404a085f9,1
q_252,"MSI Modern 14 14"" FHD Intel Raptor Lake i5-1334U Iris Xe Graphics 16GB DDR4 RAM 512GB SSD Business & Productivity Laptop, Urban Silver MSI  Intel Core i5  Silver Integrated   512 GB Modern 14 14"" FHD Business & Productivity Laptop (i5) [512GB SSD] Windows 11  16 GB 14 Inches Backlit Keyboard",685e36f62d86,1
q_253,"Apple MacBook Pro (14-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Space Black Apple  Apple M4 0.01 Black Integrated  SSD  MacBook Pro Mac OS  16 GB 14",b6435aca46ec,1
q_254,"ASUS Vivobook 17 Personal Laptop, 2024, 17.3"" 1920 x 1080 IPS, Intel-6 Core i3-1215U, Intel UHD Graphics, 8GB DDR4, 512GB SSD, Win11 Pro, Wi-Fi 6E, BT 5.1, 720p HD Camera, Quiet Blue ASUS  Core i3 Family  Quiet Blue Integrated   512 GB Vivobook 17 Windows 11 Pro  8 GB 17.3 Inches Anti Glare Coating, HD Audio, Numeric Keypad",b6352ebad737,1
q_255,"MSI Vector 17 HX AI 17"" QHD+ IPS 240Hz Ultra 9 275HX 32GB RTX 5090 2TB SSD AI Boost WiFi 7 Windows 11 Home Laptop MSI  Intel Core Ultra 9 2.7 GHz  Dedicated  SSD  Modern Windows 11 Home 24 32 GB 17",f86491508927,1
q_256,"HP 2025 New 15.6"" HD Touchscreen Laptop, Intel i3-1315U, 64GB RAM, 1TB SSD, AI Copilot, PDG HDMI Cable, US Version KB, for Business & Student, Windows 11 HP  Core i3  Natural Silver Integrated Intel UHD Graphics   15-fd Windows 11 Home  64 GB 15.6 Inches HD Audio, Numeric Keypad",dffe977964b3,1
q_257,"HP Stream 14"" HD Laptop, Intel Celeron N150, 32GB RAM, 288GB Storage (128GB eMMC + 160GB SSD Docking Station Set), Intel UHD Graphics, HD Webcam, WiFi, Bluetooth, 1 Year Office 365, Win 11 S, Pink HP  Celeron N  Pink Integrated   128 GB HP Stream Windows 11 S  32 GB 14 Inches Anti Glare Coating",a4378f699fdc,1
q_258,"HP Elitebook 840 G9 14-Inch Wuxga Intel i5-1235U Integrated Intel Iris Xe Graphics 8GB RAM 256GB SSD SSD Windows 11 Pro Laptop HP  Intel Core i5  Silver Integrated   256 GB EliteBook Windows 11 Pro  8 GB 14 Inches Backlit Keyboard, nfc_enabled",d88408bae81f,1
q_259,"Apple MacBook Air (15-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 256GB) - Silver Apple  Apple M4 10  Integrated  SSD  15-inch MacBook Air (M4, 2025) Mac OS 10 16 GB 15.3",8ea998bc506f,1
q_260,"Samsung 12.2"" FHD 2-in-1 Touchscreen Chromebook Plus Laptop for Business&Students, Intel Dual-Core, 4GB RAM, 224GB Storage(64GB eMMC+160GB Docking Station Set), Stylus Pen, Wireless Mouse, Silver Samsung  Celeron  Silver Integrated   64 GB Samsung Chromebook Chrome OS  4 GB 12.2 Inches Spill Resistant",1a6b6b2640fa,1
q_261,"HP OmniBook X AI 14"" Laptop with Copilot: 2.2K Touch Display, Qualcomm® Snapdragon® Processor, 16GB RAM, 1TB SSD, Wi-Fi 7, Bluetooth® 5.4, 26-Hour Battery Life, Meteor Silver, A42H8PA HP  Snapdragon X Elite 3.4 Silver Integrated   1 TB HP OmniBook X Windows 11 Home  16 GB 14",a9ca084e5325,1
q_262,"15.6 inch Pink Laptop Computer, Alder Lake Quad Core N95 CPU Laptop, 16GB DDR4 512GB SSD Portable Laptop PC with Fingerprint Unlock, FHD IPS Display, Color Backlit KB, WiFi5 Bluetooth 4.2,HDMI, USB3.0 SAINTDISE  Celeron  Pink 16GB RAM 512GB SSD N95 Laptop Integrated UHD Graphics  512 GB ANL5-N95 Pink DOS  16 GB 15.6 Inches",fe69b0131c42,1
q_263,"MSI Stealth 16 AI Studio A1VHG-035AU 16 Inch UHD+ MiniLED 120Hz Intel Core Ultra 9 Processor 185H NVIDIA RTX 4080 32GB DDR5 RAM 2TB SSD Win 11 Home Gaming Laptop, Star Blue MSI  Core i9  Black NVIDIA GeForce RTX 4080 NVIDIA RTX4080  2 TB Stealth 16 AI Studio A1VHG-035AU Windows 11 Home  32 GB 16 Inches",b8da134c2482,1
q_264,"MSI Stealth 16 AI Studio A1VHG-035AU 16 Inch UHD+ MiniLED 120Hz Intel Core Ultra 9 Processor 185H NVIDIA RTX 4080 32GB DDR5 RAM 2TB SSD Win 11 Home Gaming Laptop, Star Blue MSI  Core i9  Black NVIDIA GeForce RTX 4080 NVIDIA RTX4080  2 TB Stealth 16 AI Studio A1VHG-035AU Windows 11 Home  32 GB 16 Inches",a10e1c60d62d,1
q_265,"HP Envy x360 2-in-1 Laptop 16', 2K Touch Display, Intel Core Ultra 5 125U Processor, 16GB RAM, 512GB SSD, Intel Graphics, Built-in AI, Windows 11, Convertible, Long Battery Life, Silver, 9V362PA HP  Intel Core Ultra 5 4.3  Integrated  SSD 512 GB Envy x360 2-in-1 Windows 11 Home  16 GB 16 Inches",deedf1769a69,1
q_266,"SAMSUNG 12.2"" FHD 2-in-1 Touchscreen Chromebook Plus Laptop (Intel Celeron 3965Y 2-Core, 4GB RAM, 192GB Storage (64GB SSD+128GB Micro SD Card), Stylus Pen, Wireless Mouse, WiFi, Chrome OS) ME2 MichaelElectronics2  Celeron  Black Integrated   64 GB Chromebook Plus V2 Chrome OS  4 GB 12.2 Inches Memory Card Slot",59fbed70ab23,1
q_267,"ACEMAGIC Gaming PC Laptop, Ryzen 7 5700U, Up to 4.3 GHz, Backlit Keyboard, 16.1 Inch Full HD Laptop, RAM 16 GB NVME SSD 512 GB, Radeon RX Vega 8 Graphics, WiFi 6, HDMI, Grey, 53 W Battery ACEMAGIC  AMD Ryzen 7  grey Dedicated   512 GB AX16PRO DOS  16 GB 16.1 Inches Tastatur mit Hintergrundbeleuchtung",8735f9652f9c,1
q_268,"Dell Latitude 5400 14"" Core i5 8265U 8GB RAM 500GB SSD Windows 11 Notebook Laptop PC with Charger (Renewed) DELL  Intel Core i5 1.6 GHz    SSD 500 GB DELL5400-I58TH-85006G Windows 11  8 GB 14 Inches",f8abd8d33b13,1
q_269,"HP Elitebook x360 830 G6 13.3"" Touch Screen Core i5 8th Generation 8265U 32GB RAM 1TB M.2 SSD Windows 11 Slim Laptop PC with Charger (Renewed) HP  Core i5 1.6 GHz  Integrated  SSD 1 TB HP Elitebook x360 830 G6 Windows 11  32 GB 13.3 Inches",08e40a44acc8,1
q_270,"HP Victus 15.6"" 144Hz FHD (1920x1080) IPS Laptop 2024 New | AMD Ryzen 5 7535HS 6-Core | AMD Radeon RX 6550M Graphics | Backlit Keyboard | Wi-Fi 6 | 8GB DDR5 512GB SSD | Win11 Home HP  Ryzen 5  Mica Silver Dedicated   512 GB 15-FB206KXDW Windows 11 Home  8 GB 15.6 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Memory Card Slot, Numeric Keypad",cdd78edee6f2,1
q_271,ASUS Chromebook Plus CX34 Laptop | 14 Inch Full HD 16:9 IPS Display | Intel Core i3-1215U | 8 GB RAM | 128GB UFS | Intel UHD Graphics | ChromeOS | QWERTZ Keyboard | Rocky Grey ASUS  Core i3  Rocky Grey Integrated   128 GB CX3402CBA-PQ0113 Chrome OS  8 GB 14 Inches Lightweight,a43967e18ac0,1
q_272,"N-one Gaming Laptop, 16"" Intel Core i7-13620H 13th Processor 4.9GHz 32GB DDR4 RAM 1TB SSD FHD Display, Windows 11 Numeric Keypad Backlit KB Type-C for Business Student Traditional Laptops PC N-ONE  Core i7   Integrated Intel UHD Graphics for 13th Gen  1 TB Nbook turbo Windows 11 Pro  32 GB 16 Inches Backlit Keyboard",452dda637359,1
q_273,"ROG Zephyrus G16 Gaming Laptop. 16"" 2.5K OLED Display. Intel Core U9 Processor 285H 2.9 GHz (up to 5.4 GHz). NVIDIA GeForce RTX 5070 Laptop GPU. LPDDR5X 32GB RAM. 2TB PCIe 4.0 SSD. Wi-Fi 7. Win 11 H ASUS  Intel Core Ultra 9  Eclipse Gray Dedicated   2 TB GU605CP-QR029W Windows 11 Home  32 GB 16 Inches Anti Glare Coating, Backlit Keyboard, Lightweight",c675855db826,1
q_274,"Asus Vivobook 15 D1502YA Business Laptop, 15.6"" 1080p Anti-Glare Display, Ryzen 7 7730U Processor, 16GB RAM 1TB SSD, WiFi 6E, Windows 11 Home ASUS  AMD Ryzen 7 3.4 GHz  Integrated  SSD  Vivobook 15 D1502YA Windows 11 Pro  16 GB 15.6 Inches",ba3c67f6ac00,1
q_275,Dell Precision 7550 Mobile Workstation Laptop Intel Xeon W-10855M 2.8GHz Nvidia RTX 3000 6GB 32GB RAM 512GB SSD Win 11 (Renewed) DELL  Xeon 2.8 GHz Gray   SSD 512 GB Dell Precision 7550 Windows 11 6  15.6 Inches,4bedb0e4a7ea,1
q_276,"(Renewed) Dell Latitude 5480 14"" Core i5 6th Generation 6300U 32GB RAM 1TB M.2 SSD Windows 11 Slim Laptop PC with USB-C DELL  Intel Core i5 2.4 GHz  Integrated Intel HD Graphics  1 TB Latitude Windows 11  32 GB 14 Inches",f298deb86e84,1
q_277,"Lenovo Yoga Pro 9 14IRP8 Laptop, 14.5"" 3K, 1TB/32GB RAM, Intel Core i7-13705H (2022) Lenovo    Tidal Teal Dedicated NVIDIA GeForce RTX 4050  1 TB Lenovo Yoga Pro 9i Laptop, Intel Core i7-13507H Processor, 32GB RAM, 1TB SSD, 14.5 Inch 3K , Windows 11, Tidal Teal, 83BU0004AU See more Windows 11 Home  32 GB 14.5 Inches Lightweight, Thin",c414635a7899,1
q_278,"ASUS 14"" FHD Laptop, Intel Celeron N4500, 4GB Memory on Board, 64GB eMMC, Intel Iris Xe Graphics, Media Card Reader, Quiet Blue, E410KA-CL464 ASUS  Celeron N  Blue Integrated   64 GB ASUS Vivobook Go Windows 11 S  4 GB 14 Inches Lightweight, Memory Card Slot, Numeric Keypad",1e12b404b6ca,1
q_279,"2020 MacBook Pro with 1.4GHz Intel Core i5 (13-inch, 16GB RAM, 256GB SSD) Space Gray (Renewed) Apple  Core i5 1.4 GHz  Integrated  SSD 256 GB MacBook Pro MacOs Sonoma  16 GB 13",47d530c01903,1
q_280,"Dell Precision 5530 15"" FHD Laptop i9-8950HK (6-Core) 2.9GHz 1TB 32GB RAM Windows 11 (Renewed) DELL  Intel Core i9 2.9 GHz Gray   SSD 1 TB Precision 5530 Windows 11 1  15.6 Inches",1f4a4ea5164a,1
q_281,"Acer Swift Go 14 AI SFG14-01 Snapdragon X 16Gb RAM 512GB 14.5"" WUXGA IPS 120Hz (Renewed) acer  Snapdragon 3.4 GHz Silver   SSD 512 GB  Windows 11 8  14.5 Inches",d42318ad8e11,1
q_282,"HP 250 G9 Laptop Notebook, 15.6 inch HD Display, Intel Celeron N4500 CPU, 16 GB RAM DDR4, 512 GB SSD NVMe, Windows 11 Pro, Ready to Use HP  Celeron  schwarz Integrated   512 GB 250 G9 Windows 11 Pro  16 GB 15.6 Inches Numerisches Tastenfeld",a8cea282259f,1
q_283,"Lenovo ThinkPad T490 14.0"" FHD (1920 x 1080) 250 nits IPS Anti-Reflets Processor Intel Core i5-8265U, RAM 8GB, SSD PCIe-NVMe 256GB, Windows 11 (Refurbished) Lenovo           1  14 Inches",a6dd3cbba9c4,1
q_284,"EYY 2 in 1 Laptop Computer, 15.6"" 16GB DDR4 512GB SSD Touchscreen Notebook, AMD Ryzen R3 3200U(Up to 3.5 GHz), Radeon Vega 3, 1920x1080 FHD Display, Windows 11 Pro, Wifi, BT5.1 RJ45, Blacklit Keyboard EYY  Ryzen 3 3200U  Gray Integrated   512 GB Yoga 3200U Windows 11 Pro  16 GB 15.6 Inches Backlit Keyboard",ca160ec8660d,1
q_285,Dell Latitude 7400 Touch Laptop i5-8365U Win11 16GB RAM 256GB SSD (Renewed) DELL  Core i5 Family 1.6 GHz Black Integrated   256 GB Dell Latitude 7400 Windows 11  16 GB 14 Inches,3de4d6ebc09e,1
q_286,"2020 MacBook Pro with 1.4GHz Intel Core i5 (13-inch, 8GB RAM, 256GB Silver (Renewed) Apple  Core i5 1.4 GHz  Integrated  SSD 256 GB MacBook Pro MacOs Sonoma  8 GB 13",cde48f460978,1
q_287,"HP Envy x360 2-in-1 Laptop 16', 2K Touch Display, Intel Core Ultra 5 125U Processor, 16GB RAM, 512GB SSD, Intel Graphics, Built-in AI, Windows 11, Convertible, Long Battery Life, Silver, 9V362PA HP  Intel Core Ultra 5 4.3  Integrated  SSD 512 GB Envy x360 2-in-1 Windows 11 Home  16 GB 16 Inches",cc69a900f0c1,1
q_288,"SAMSUNG 12.2"" FHD 2-in-1 Touchscreen Chromebook Plus Laptop (Intel Celeron 3965Y 2-Core, 4GB RAM, 192GB Storage (64GB SSD+128GB Micro SD Card), Stylus Pen, Wireless Mouse, WiFi, Chrome OS) ME2 MichaelElectronics2  Celeron  Black Integrated   64 GB Chromebook Plus V2 Chrome OS  4 GB 12.2 Inches Memory Card Slot",627daab2e905,1
q_289,"ACEMAGIC Gaming PC Laptop, Ryzen 7 5700U, Up to 4.3 GHz, Backlit Keyboard, 16.1 Inch Full HD Laptop, RAM 16 GB NVME SSD 512 GB, Radeon RX Vega 8 Graphics, WiFi 6, HDMI, Grey, 53 W Battery ACEMAGIC  AMD Ryzen 7  grey Dedicated   512 GB AX16PRO DOS  16 GB 16.1 Inches Tastatur mit Hintergrundbeleuchtung",5482b29ee9fa,1
q_290,"Dell Latitude 5400 14"" Core i5 8265U 8GB RAM 500GB SSD Windows 11 Notebook Laptop PC with Charger (Renewed) DELL  Intel Core i5 1.6 GHz    SSD 500 GB DELL5400-I58TH-85006G Windows 11  8 GB 14 Inches",00a164f3465a,1
q_291,"MSI Modern 14 F13MG-406AU Business & Productivity Laptop, 14"" FHD 60Hz Display, Raptor Lake i3-1315U Processor, DDR4 8GB RAM, 512GB SSD, Windows11 Home, Platinum Gray MSI   3.3 GHz Gray Integrated Intel UHD Graphics   Modern 14 F13MG 14"" FHD Laptop (Raptor Lake i3-1315U) [512GB] Windows 11  8 GB 14 Inches Lightweight, Single backlight Keyboard(White)",89b01f7be0fc,1
q_292,"HP Elitebook x360 830 G6 13.3"" Touch Screen Core i5 8th Generation 8265U 32GB RAM 1TB M.2 SSD Windows 11 Slim Laptop PC with Charger (Renewed) HP  Core i5 1.6 GHz  Integrated  SSD 1 TB HP Elitebook x360 830 G6 Windows 11  32 GB 13.3 Inches",7fbbd2a9f0ea,1
q_293,"HP Victus 15.6"" 144Hz FHD (1920x1080) IPS Laptop 2024 New | AMD Ryzen 5 7535HS 6-Core | AMD Radeon RX 6550M Graphics | Backlit Keyboard | Wi-Fi 6 | 8GB DDR5 512GB SSD | Win11 Home HP  Ryzen 5  Mica Silver Dedicated   512 GB 15-FB206KXDW Windows 11 Home  8 GB 15.6 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Memory Card Slot, Numeric Keypad",3051b29f9904,1
q_294,ASUS Chromebook Plus CX34 Laptop | 14 Inch Full HD 16:9 IPS Display | Intel Core i3-1215U | 8 GB RAM | 128GB UFS | Intel UHD Graphics | ChromeOS | QWERTZ Keyboard | Rocky Grey ASUS  Core i3  Rocky Grey Integrated   128 GB CX3402CBA-PQ0113 Chrome OS  8 GB 14 Inches Lightweight,b483aa5ee938,1
q_295,"N-one Gaming Laptop, 16"" Intel Core i7-13620H 13th Processor 4.9GHz 32GB DDR4 RAM 1TB SSD FHD Display, Windows 11 Numeric Keypad Backlit KB Type-C for Business Student Traditional Laptops PC N-ONE  Core i7   Integrated Intel UHD Graphics for 13th Gen  1 TB Nbook turbo Windows 11 Pro  32 GB 16 Inches Backlit Keyboard",f0a03e88be81,1
q_296,"Lenovo ThinkBook 14 2-in-1 G5 14"" WUXGA IPS Touch Ultra 7 255U 32GB 512GB SSD AI Boost WiFi 6E Windows 11 Pro Laptop Lenovo  Intel Core Ultra 7 3.4 GHz  Integrated  SSD  ThinkBook 14 2-in-1 G5 Windows 11 Pro  32 GB 14 Inches",964823522fcf,1
q_297,"ROG Zephyrus G16 Gaming Laptop. 16"" 2.5K OLED Display. Intel Core U9 Processor 285H 2.9 GHz (up to 5.4 GHz). NVIDIA GeForce RTX 5070 Laptop GPU. LPDDR5X 32GB RAM. 2TB PCIe 4.0 SSD. Wi-Fi 7. Win 11 H ASUS  Intel Core Ultra 9  Eclipse Gray Dedicated   2 TB GU605CP-QR029W Windows 11 Home  32 GB 16 Inches Anti Glare Coating, Backlit Keyboard, Lightweight",ac038e22946c,1
q_298,"ASUS Zenbook A14 Lifestyle Laptop. 14"" OLED Display. Snapdragon X Elite X1E 78 100 Processor (up to 3.4GHz) up to 45TOPS. Qualcomm Adreno GPU. LPDDR5X 32GB RAM. 1TB PCIe 4.0 SSD. Wi-Fi 7. Win 11 Home ASUS  Snapdragon X Elite  Iceland Gray Integrated   1 TB UX3407RA-QD011W Windows 11 Home  32 GB 14 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Lightweight",73aeda10cad9,1
q_299,"Asus Vivobook 15 D1502YA Business Laptop, 15.6"" 1080p Anti-Glare Display, Ryzen 7 7730U Processor, 16GB RAM 1TB SSD, WiFi 6E, Windows 11 Home ASUS  AMD Ryzen 7 3.4 GHz  Integrated  SSD  Vivobook 15 D1502YA Windows 11 Pro  16 GB 15.6 Inches",82fc83e7fce0,1
q_300,"DELL Latitude 5289 2-in-1 i5-7200U 12.5"""" FHD 8GB 256GB WIN11Pro (Renewed), DY869 DELL  Core i5 7200U  Black or Silver Integrated   256 GB Latitude Windows 11 Pro  8 GB 12.5 Inches touchscreen",0ca0b32b2342,1
q_301,Dell Precision 7550 Mobile Workstation Laptop Intel Xeon W-10855M 2.8GHz Nvidia RTX 3000 6GB 32GB RAM 512GB SSD Win 11 (Renewed) DELL  Xeon 2.8 GHz Gray   SSD 512 GB Dell Precision 7550 Windows 11 6  15.6 Inches,84133e033b30,1
q_302,"(Renewed) Dell Latitude 5480 14"" Core i5 6th Generation 6300U 32GB RAM 1TB M.2 SSD Windows 11 Slim Laptop PC with USB-C DELL  Intel Core i5 2.4 GHz  Integrated Intel HD Graphics  1 TB Latitude Windows 11  32 GB 14 Inches",9148e2ab187a,1
q_303,"Lenovo Yoga Pro 9 14IRP8 Laptop, 14.5"" 3K, 1TB/32GB RAM, Intel Core i7-13705H (2022) Lenovo    Tidal Teal Dedicated NVIDIA GeForce RTX 4050  1 TB Lenovo Yoga Pro 9i Laptop, Intel Core i7-13507H Processor, 32GB RAM, 1TB SSD, 14.5 Inch 3K , Windows 11, Tidal Teal, 83BU0004AU See more Windows 11 Home  32 GB 14.5 Inches Lightweight, Thin",5f8b626c29b1,1
q_304,"ASUS 14"" FHD Laptop, Intel Celeron N4500, 4GB Memory on Board, 64GB eMMC, Intel Iris Xe Graphics, Media Card Reader, Quiet Blue, E410KA-CL464 ASUS  Celeron N  Blue Integrated   64 GB ASUS Vivobook Go Windows 11 S  4 GB 14 Inches Lightweight, Memory Card Slot, Numeric Keypad",2003656c97c8,1
q_305,"2020 MacBook Pro with 1.4GHz Intel Core i5 (13-inch, 16GB RAM, 256GB SSD) Space Gray (Renewed) Apple  Core i5 1.4 GHz  Integrated  SSD 256 GB MacBook Pro MacOs Sonoma  16 GB 13",162e548a5fe4,1
q_306,Dell Precision 5550 Laptop Intel W-10855M 2.8GHz T2000 32GB RAM 1TB SSD Win 11 (Renewed) DELL  Xeon 2.8 GHz Silver   SSD 1 TB Dell Precision 5550 Windows 11 6  15.6 Inches,1f7a9cc6a740,1
q_307,"Dell Latitude 5310 13"" Intel i5 10310U 16GB RAM 1TB SSD Windows 11 Pro Touch Screen New Battery Installed (Renewed) DELL  Core i5-10310U  Silver Integrated    Dell Latitude 5310     Touch Screen",73318488ade2,1
q_308,"Dell Precision 5530 15"" FHD Laptop i9-8950HK (6-Core) 2.9GHz 1TB 32GB RAM Windows 11 (Renewed) DELL  Intel Core i9 2.9 GHz Gray   SSD 1 TB Precision 5530 Windows 11 1  15.6 Inches",5b5661e2e086,1
q_309,"Acer Swift Go 14 AI SFG14-01 Snapdragon X 16Gb RAM 512GB 14.5"" WUXGA IPS 120Hz (Renewed) acer  Snapdragon 3.4 GHz Silver   SSD 512 GB  Windows 11 8  14.5 Inches",1e0f7eaaaf20,1
q_310,"HP 250 G9 Laptop Notebook, 15.6 inch HD Display, Intel Celeron N4500 CPU, 16 GB RAM DDR4, 512 GB SSD NVMe, Windows 11 Pro, Ready to Use HP  Celeron  schwarz Integrated   512 GB 250 G9 Windows 11 Pro  16 GB 15.6 Inches Numerisches Tastenfeld",5d3c636f535a,1
q_311,"Lenovo ThinkPad T490 14.0"" FHD (1920 x 1080) 250 nits IPS Anti-Reflets Processor Intel Core i5-8265U, RAM 8GB, SSD PCIe-NVMe 256GB, Windows 11 (Refurbished) Lenovo           1  14 Inches",f5ddc628a99c,1
q_312,"EYY 2 in 1 Laptop Computer, 15.6"" 16GB DDR4 512GB SSD Touchscreen Notebook, AMD Ryzen R3 3200U(Up to 3.5 GHz), Radeon Vega 3, 1920x1080 FHD Display, Windows 11 Pro, Wifi, BT5.1 RJ45, Blacklit Keyboard EYY  Ryzen 3 3200U  Gray Integrated   512 GB Yoga 3200U Windows 11 Pro  16 GB 15.6 Inches Backlit Keyboard",fc3f6a1ad1a0,1
q_313,Dell Latitude 7400 Touch Laptop i5-8365U Win11 16GB RAM 256GB SSD (Renewed) DELL  Core i5 Family 1.6 GHz Black Integrated   256 GB Dell Latitude 7400 Windows 11  16 GB 14 Inches,104635d250e0,1
q_314,"2020 MacBook Pro with 1.4GHz Intel Core i5 (13-inch, 8GB RAM, 256GB Silver (Renewed) Apple  Core i5 1.4 GHz  Integrated  SSD 256 GB MacBook Pro MacOs Sonoma  8 GB 13",2bf5ea9a29a2,1
q_315,"Apple MQD32 MacBook Air 13.3 Intel Core i5, 8GB, 128GB, macOS Sierra Laptop MQD32LL/A (FBA-MACBOOKAIR2017i5128Gb-R) (Renewed) Apple  Core i5   Integrated Intel HD Graphics 6000  128 GB MacBook Air macOS 10.12 Sierra  8 GB 13.3 Inches glossy_display",4c66299544b8,1
q_316,Dell Inspiron 14 Laptop – Qualcomm Snapdragon X X1-26-100 – 16 GB RAM – 512 GB PCIe NVMe SSD – 14 inch FHD+ – Windows 11 Home DELL  Others 1.7 GHz  Dedicated Qualcomm Adreno Graphics  512 GB Dell Inspiron 14 5441 Laptop Windows 11 Home  16 GB 14 Inches,1d1e9ffed305,1
q_317,"HP Essential Laptop, 14"" HD Display, Intel Celeron N4120, 16GB RAM, 64GB eMMC, Webcam, HDMI, Wi-Fi, RJ-45, 1 Year Office 365, Windows 11 Home, Rose Gold HP  Celeron N  Rose Gold Integrated   64 GB TPN-Q221_56Z**AV Windows 11 Home  16 GB 14 Inches HD Audio",abdf4408262d,1
q_318,"Lenovo IdeaPad 1 Student Laptop Computer, 15.6"" FHD Display, Intel Dual Core Processor, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.2, Type-C, Cloud Grey, Windows 11 Pro, Tichang Lenovo  Celeron  Cloud Grey Integrated   1 TB IdeaPad Windows 11 Pro  32 GB 15.6 Inches HD Audio",562fda99c550,1
q_319,"ASUS Vivobook Go 15.6"" FHD Laptop, Intel i3-N305, 8GB RAM, 128GB Storage, Windows 11 Home in S Mode, Intel UHD Graphics, HDMI, USB, Black - E1504GA-WB31 ASUS  Core i3  Black Integrated   128 GB E1504GA-WB31 Windows 11 Home  8 GB 15.6 Inches Lightweight, Memory Card Slot",3e0f64de144e,1
q_320,"HP ProBook 460 G11 16"" WUXGA IPS Touch Ultra 5 125U 16GB 512GB SSD AI Boost WiFi 6E Windows 11 Pro Workstation Laptop HP  Intel Core Ultra 5 4.3 GHz  Integrated   512 GB ProBook 460 G11 Windows 11 Pro  16 GB 16 Inches AI Boost",0f901e109ba7,1
q_321,"NAIKLULU 15.6 Inch Gaming Laptop, 7430 Processor (up to 4.3GHz), 32GB RAM 1TB SSD, Radeon Graphics, 1920 * 1080 IPS FHD, 6000mAh Battery, WiFi 5, BT5.0, Backlit Keyboard, Fingerprint Reader, Win 11 NAIKLULU  AMD R Series  Silver Integrated   1 TB AM01 OS  32 GB 15.6 Inches Memory Card Slot, Numeric Keypad",c9c64c880c32,1
q_322,"Lenovo ThinkPad X9-14 Gen 1 14"" 2.8K OLED Touch Laptop (120Hz, Ultra 7 258V, 32GB RAM, 512GB SSD, AI Boost, WiFi 7, Win 11 Pro) – Business Ultrabook Lenovo  Intel Core Ultra 7 2.2 GHz  Integrated   512 GB ThinkPad X9-14 Gen 1 Windows 11 Pro  32 GB 14 Inches AI-Driven Optimization",76ad54c80720,1
q_323,"Apple MacBook Air (13.6-inch, Apple M2 chip, 8GB RAM, 512GB) - Space Grey Apple  Unknown  Space Grey Integrated   512 GB MacBook Air Mac OS  8 GB 13.6 Inches Backlit Keyboard",7e54472a7c16,1
q_324,"ASUS Laptop, 14-inch FHD Display, Intel Pentium Silver N6000, 4GB RAM, 64GB eMMC Storage, Windows 11 Home in S Mode, Intel UHD Graphics, Star Black, E410KA-PM464 ASUS  Pentium  Star Black Integrated Intel UHD Graphics  64 GB E410KA-PM464 Windows 11 Home  4 GB 14 Inches",e205cb174597,1
q_325,"Dell Inspiron 14 Copilot+ PC with on-Device AI - Snapdragon® X Plus, X1P-42-100 8 Core Processer - 14"" FHD+ Display - 16GB - 512GB SSD - Qualcomm Adreno Graphics - Qualcomm FastConnect 7800 Wi-Fi 7 DELL  Snapdragon X Plus  Gray Integrated   512 GB Inspiron 14 5441 Windows 11 Home  16 GB 14 Inches Anti Glare Coating, Backlit Keyboard, Lightweight",7631a74c5924,1
q_326,"Acer Aspire 5 Laptop, Intel 8-Core i5-12450H, 15.6"" FHD IPS Display, Intel Iris Xe Graphics, 32GB DDR4 1TB SSD, Backlit Keyboard, Fingerprint, Thunderbolt 4, WiFi 6, Win11 Pro acer  Core i5 Family  Steel Gray Integrated   1 TB Aspire 5 15 Windows 11 Pro  32 GB 15.6 Inches Anti Glare Coating, Backlit Keyboard, Fingerprint Reader, HD Audio, Numeric Keypad",b5c3c6343c12,1
q_327,"11 Mini Laptop, 8.0 Inch Touch Screen Ultra Light Mini Industry Laptop, Alder Lake CPU, 12G LPDDR5 4800MHz Micro PC, Dual Band WiFi, USB3.0 Portable Laptop Computer, ?Sxhlseller",dadac2c9fffe,1
q_328,"HP ProBook 440 G10 14"" 1080p IPS i5-1334U 16GB RAM 256GB SSD WiFi 6E Windows11Pro Laptop HP  Intel Core i5  Silver Intel UHD Graphics Intel Iris Xe Graphics  256 GB ProBook 440 G10 Windows 11 Pro  16 GB 14 Inches",badb0b3ccbd8,1
q_329,"Lenovo Ideapad 3i 15.6"" FHD Touch Laptop, Intel i3-1115G4, 16GB RAM, 512GB PCIe SSD, Intel UHD Graphics, Numeric Keypad, 720P HD Camera, WiFi 6, Win 11 Home, Gray, 128GB Hotface USB Card Lenovo  Intel Core i3  Gray Integrated   512 GB Lenovo Ideapad 3i Windows 11 Home  16 GB 15.6 Inches Numeric Keypad",d0d4d85c39cb,1
